artist,genre,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_popularity,added_at
Karpe,norwegian hip hop/norwegian indie/norwegian pop,Fire Vegger,Fireogtyvegods,6Fy1qyQn8Q5mxcZgKUibr9,0.711,0.937,11,-5.045,0,0.135,0,0.283,0.683,104.992,180653,4,0.0,2013-07-07T09:27:04Z
Timbuktu,skansk musik/swedish hip hop/swedish pop/swedish pop rap,Versioner,Flickan och kråkan,01QLHKTM642evmldSobVQw,0.768,0.676,6,-6.77,0,0.212,0,0.042,0.523,135.975,211387,4,43.0,2013-06-16T15:24:39Z
Timbuktu,skansk musik/swedish hip hop/swedish pop/swedish pop rap,Alla vill till himmelen men ingen vill dö,Alla vill till himmelen men ingen vill dö,6I1kZgg3bGrPKxhZOltbRW,0.775,0.87,4,-5.384,0,0.121,0.00027,0.293,0.64,112.0,246387,4,53.0,2013-06-16T15:24:39Z
Frank Ocean,hip hop/lgbtq+ hip hop/neo soul/pop,channel ORANGE (Explicit Version),Lost,4L7jMAP8UcIe309yQmkdcO,0.913,0.603,8,-4.892,1,0.226,0.000503,0.167,0.497,123.061,234093,4,5.0,2013-06-16T15:24:39Z
Immortal Technique,conscious hip hop/east coast hip hop/gangster rap/hardcore hip hop/harlem hip hop/hip hop/political hip hop,Revolutionary Vol. 1,Dance With the Devil,6dnzxuP6pNn9JQOJQP8CZO,0.673,0.871,1,-5.781,0,0.415,0,0.477,0.232,89.186,579293,4,0.0,2013-06-16T15:26:15Z
Immortal Technique,conscious hip hop/east coast hip hop/gangster rap/hardcore hip hop/harlem hip hop/hip hop/political hip hop,Revolutionary Vol. 2,Point of No Return,225Mk6iJGC4XAGVwHNW1jL,0.581,0.83,5,-7.032,0,0.475,0,0.325,0.52,118.332,241827,5,0.0,2013-06-16T15:29:17Z
Immortal Technique,conscious hip hop/east coast hip hop/gangster rap/hardcore hip hop/harlem hip hop/hip hop/political hip hop,Revolutionary Vol. 2,Harlem Streets,7xxbcXU3UIc8q0r6sXwCRl,0.924,0.749,11,-5.639,0,0.27,1.17e-05,0.659,0.741,112.089,232040,5,0.0,2013-06-16T15:32:23Z
Immortal Technique,conscious hip hop/east coast hip hop/gangster rap/hardcore hip hop/harlem hip hop/hip hop/political hip hop,Revolutionary Vol. 2,Obnoxious,7u2uCDgib9tKbxwNKbCaKl,0.644,0.781,10,-6.572,0,0.347,0,0.374,0.96,75.832,289427,4,0.0,2013-06-29T22:34:06Z
Immortal Technique,conscious hip hop/east coast hip hop/gangster rap/hardcore hip hop/harlem hip hop/hip hop/political hip hop,Hip-Hop's Controlled Substances,Peruvian Cocaine,6oQgrY3uZramOg13ylYe82,0.685,0.63,4,-7.451,0,0.382,0,0.329,0.671,86.199,288667,4,0.0,2013-06-29T22:34:12Z
Kanye West,chicago rap/rap,Stronger (Int'l ECD Maxi),Stronger,24H5KPBdSvHQMRXTp12K3J,0.369,0.785,1,-6.269,1,0.2,0,0.206,0.443,104.033,312893,4,0.0,2013-06-16T16:03:04Z
Kanye West,chicago rap/rap,Late Registration,Gold Digger,5XJJdNPkwmbUwE79gv0NxK,0.646,0.696,1,-5.572,0,0.342,0,0.0762,0.625,92.88,207401,4,0.0,2013-06-16T16:03:07Z
JAY-Z,east coast hip hop/hip hop/rap,The Hits Collection Volume One (Deluxe),99 Problems,1vFVOr0psCHVWjjK2Jp298,0.496,0.969,6,-0.835,0,0.38,0,0.0953,0.461,92.034,234196,4,0.0,2013-06-16T16:03:32Z
JAY-Z,east coast hip hop/hip hop/rap,The Blueprint 3,Empire State Of Mind [Jay-Z + Alicia Keys],69yVxyuRahEzs2taFMVVoO,0.495,0.933,11,-3.977,1,0.395,0,0.503,0.815,173.414,277400,4,0.0,2013-06-16T16:03:34Z
JAY-Z,east coast hip hop/hip hop/rap,"Run This Town [Jay-Z, Rihanna, & Kanye West]",Run This Town [Jay-Z + Rihanna + Kanye West],5M8nEsWqUkwUwCp58ydE4W,0.653,0.928,1,-1.787,1,0.24,0,0.299,0.416,86.764,267520,4,0.0,2013-06-16T16:03:36Z
Nelly,dance pop/hip hop/pop rap/southern hip hop/st louis rap/urban contemporary,Nellyville (Explicit Version),Hot In Herre,0oXuKhuNkXiZtuoxrdt3Ca,0.955,0.728,9,-4.862,0,0.122,0,0.0612,0.922,107.082,228227,4,0.0,2013-06-16T16:04:04Z
Kid Ink,dance pop/hip hop/pop rap/rap/southern hip hop/trap,Almost Home,Money and the Power,2d6MFEO69kPWRAAPOzpyz2,0.562,0.684,0,-5.805,1,0.0854,1.77e-05,0.104,0.383,174.137,207907,4,0.0,2013-06-18T15:02:37Z
The Game,gangster rap/hip hop/pop rap/rap/southern hip hop,Hate It Or Love It,Hate It Or Love It,6gQaf0ANLks2uWl2AHhU26,0.796,0.782,9,-4.805,1,0.21,0,0.13,0.418,99.978,207440,4,49.0,2013-06-16T16:05:17Z
Macklemore & Ryan Lewis,dance pop/pop/pop rap/seattle hip hop,The Heist,Same Love (feat. Mary Lambert),01uqI4H13Gsd8Lyl1EYd8H,0.688,0.473,8,-9.059,1,0.167,4.46e-05,0.104,0.299,84.958,318525,4,63.0,2013-06-16T16:07:48Z
Macklemore & Ryan Lewis,dance pop/pop/pop rap/seattle hip hop,The Heist,Wing$,5n5uyFpfopa4mNdSN0gTaH,0.4,0.602,7,-6.988,0,0.197,0,0.191,0.0964,74.142,298641,4,62.0,2013-06-16T16:07:48Z
Macklemore & Ryan Lewis,dance pop/pop/pop rap/seattle hip hop,VS. Redux,Otherside (feat. Fences) [Ryan Lewis Remix],3JIqogHHQIQW1uJ5Yivb88,0.612,0.568,4,-8.555,0,0.0743,0,0.217,0.23,116.247,346164,4,51.0,2013-06-16T16:07:48Z
Macklemore & Ryan Lewis,dance pop/pop/pop rap/seattle hip hop,The Heist,Can't Hold Us (feat. Ray Dalton),3bidbhpOYeV4knp8AIu8Xn,0.641,0.922,2,-4.457,1,0.0786,0,0.0862,0.847,146.078,258343,4,81.0,2013-06-18T09:34:56Z
2 Chainz,atl hip hop/gangster rap/hip hop/pop rap/rap/southern hip hop/trap,Fast & Furious 6,We Own It (Fast & Furious),5DD9jE8Z3LvpVn2TxknJyX,0.554,0.899,8,-4.573,1,0.408,0,0.0568,0.552,171.966,227893,4,61.0,2013-06-16T16:07:54Z
Eminem,detroit hip hop/hip hop/rap,The Eminem Show,'Till I Collapse,6yr8GiTHWvFfi4o6Q5ebdT,0.551,0.851,1,-3.277,1,0.197,0,0.0784,0.1,171.411,297893,4,0.0,2013-06-16T16:08:21Z
Eminem,detroit hip hop/hip hop/rap,Lose Yourself (International Version),Lose Yourself - Soundtrack Version,0j5X6DrzkgY64Mm8NQp5mi,0.69,0.747,2,-4.583,1,0.264,0.000709,0.355,0.0701,171.367,326640,4,0.0,2013-06-16T16:08:25Z
Eminem,detroit hip hop/hip hop/rap,Curtain Call (Deluxe),Shake That,6KqKg8IPuvtDB3PNAvffFf,0.964,0.642,1,-5.831,0,0.109,3.68e-05,0.158,0.547,107.006,274440,4,0.0,2013-06-16T16:09:12Z
Eminem,detroit hip hop/hip hop/rap,The Eminem Show,Without Me,06wOQGz4bGB7HETrIjpIep,0.915,0.656,7,-2.827,1,0.0716,0,0.324,0.642,112.243,290227,4,0.0,2013-06-16T16:10:37Z
Eminem,detroit hip hop/hip hop/rap,Curtain Call (Deluxe),Mockingbird,17baAghWcrewNOcc9dCewx,0.621,0.672,4,-3.892,0,0.276,0,0.13,0.228,83.808,251267,4,0.0,2013-06-26T22:47:32Z
Jake Miller,indie pop rap/pop/post-teen pop,A Million Lives,A Million Lives,0MJlUTPxRTfsJWCCfRws5U,0.729,0.86,7,-5.012,1,0.0695,0,0.181,0.668,95.016,213478,4,0.0,2013-06-18T15:02:54Z
Jake Miller,indie pop rap/pop/post-teen pop,Spotlight,Day Without Your Love (feat. Jeremy Thurber),0ORbhV3VBtIYffQ7OLZbrv,0.707,0.722,0,-6.504,0,0.0623,0,0.429,0.704,94.019,178444,4,24.0,2013-06-18T15:02:56Z
Jake Miller,indie pop rap/pop/post-teen pop,I'm Alright,I'm Alright,22LGJ8jAvwoEUAQgzE23qM,0.605,0.941,7,-3.672,1,0.0866,0,0.376,0.596,174.015,204879,4,0.0,2013-06-18T15:02:57Z
Jake Miller,indie pop rap/pop/post-teen pop,Spotlight,With You,0NqsnbGcZFu4zYm4ujq8id,0.676,0.817,11,-5.78,0,0.0382,0.000328,0.254,0.443,115.0,217235,4,23.0,2013-06-18T15:02:59Z
Jake Miller,indie pop rap/pop/post-teen pop,Runnin,Runnin,7wwIbxHE8TgptmBGJjPgYi,0.587,0.801,1,-5.775,0,0.0435,1.13e-06,0.0842,0.603,155.969,181866,4,0.0,2013-06-18T15:03:01Z
Jake Miller,indie pop rap/pop/post-teen pop,Spotlight,What I Wouldn't Give (feat. Jeremy Thurber),16jdVrwmOc3HCi786ofnD1,0.683,0.905,0,-3.832,1,0.0626,0,0.0749,0.536,92.047,182440,4,18.0,2013-06-18T15:03:03Z
A$AP Rocky,east coast hip hop/hip hop/rap,LONG.LIVE.A$AP (Deluxe Version),Wild for the Night (feat. Skrillex & Birdy Nam Nam),22Mme5vsZ688TMUieIHdx3,0.756,0.857,2,-4.185,1,0.336,0,0.121,0.688,140.017,212640,4,0.0,2013-06-18T17:57:35Z
A$AP Rocky,east coast hip hop/hip hop/rap,LONG.LIVE.A$AP (Deluxe Version),"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",4XoP1AkbOurU9CeZ2rMEz2,0.869,0.687,1,-6.816,1,0.263,1e-06,0.114,0.668,96.006,233787,4,0.0,2013-06-18T17:57:37Z
Baby Bash,chicano rap/dance pop/dirty south rap/gangster rap/hip hop/hip pop/latin hip hop/pop rap/r&b/rap/southern hip hop/texas latin rap/urban contemporary,Tha Smokin' Nephew,Suga Suga,00LfFm08VWeZwB0Zlm24AT,0.662,0.748,5,-3.041,0,0.268,8.43e-06,0.0841,0.535,82.331,239027,4,0.0,2013-06-20T23:14:07Z
Cypress Hill,chicano rap/gangster rap/hardcore hip hop/hip hop/rap/rap rock/west coast rap,Rise Up,Carry Me Away,5AblhABYvhhO6zi2n71DZJ,0.715,0.926,4,-4.853,0,0.106,0.0121,0.143,0.595,96.997,247493,4,30.0,2013-06-26T22:46:23Z
Fort Minor,pop rap/rap rock,The Rising Tied (Deluxe Edition),Remember the Name (feat. Styles of Beyond),7vwkKw2Xd7Pks1X712Au0T,0.688,0.835,8,-4.162,1,0.0911,2.87e-06,0.0795,0.88,84.858,230493,4,56.0,2013-06-16T16:15:42Z
Fort Minor,pop rap/rap rock,The Rising Tied (Deluxe Edition),Feel Like Home (feat. Styles of Beyond),6ryTl5SBZx07W0piPdzOdr,0.83,0.818,1,-3.479,1,0.155,6.51e-06,0.0888,0.648,100.012,233547,4,30.0,2013-06-26T22:46:37Z
Fort Minor,pop rap/rap rock,The Rising Tied (Deluxe Edition),Where'd You Go (feat. Holly Brook & Jonah Matranga),4nhWET56c4jPScMGnivGwz,0.684,0.819,1,-3.309,0,0.238,0.00197,0.113,0.25,179.999,231867,4,43.0,2013-06-26T22:46:54Z
Sean Kingston,dance pop/miami hip hop/pop/post-teen pop/rap/urban contemporary,Beat It (feat. Chris Brown & Wiz Khalifa),Beat It (feat. Chris Brown & Wiz Khalifa),4OjmCvRsvo2lAiB9O8KLxe,0.493,0.603,5,-6.512,0,0.0838,0,0.304,0.535,197.829,254493,4,33.0,2013-06-27T12:12:38Z
JAY-Z,east coast hip hop/hip hop/rap,The Hits Collection Volume One (Deluxe),Izzo (H.O.V.A.),0v3FPUiZAzViGUtXzdpB5O,0.693,0.9,6,-2.075,0,0.357,1.15e-05,0.0847,0.76,174.06,239816,4,0.0,2013-06-27T19:52:26Z
JAY-Z,east coast hip hop/hip hop/rap,The Hits Collection Volume One (Deluxe),Dirt Off Your Shoulder,5Kh4cypbGZnhxlopwh0Cd6,0.782,0.791,1,-3.81,1,0.33,0,0.25,0.807,163.916,241441,4,0.0,2013-06-27T19:52:34Z
Fort Minor,pop rap/rap rock,The Rising Tied (Deluxe Edition),Kenji,1NDJi8zWYCHCFJAjbb97bz,0.701,0.913,10,-4.664,0,0.111,0.000479,0.0801,0.652,103.002,231480,4,31.0,2013-06-29T20:06:54Z
Linkin Park,alternative metal/nu metal/post-grunge/rap metal,Minutes to Midnight,Hands Held High,3tIfOsDW9iRIZoBoYhpGTm,0.565,0.603,9,-8.597,1,0.0329,4.87e-05,0.195,0.132,104.0,233133,4,43.0,2013-06-29T20:06:59Z
Outkast,atl hip hop/dirty south rap/hip hop/old school atlanta hip hop/pop rap/rap/southern hip hop,Speakerboxxx/The Love Below,Roses,6bUNEbXT7HovLW6BgPCBsb,0.751,0.708,0,-5.653,1,0.0545,1.85e-05,0.107,0.509,108.97,369573,4,71.0,2013-06-30T11:28:53Z
Outkast,atl hip hop/dirty south rap/hip hop/old school atlanta hip hop/pop rap/rap/southern hip hop,Stankonia,Ms. Jackson,0I3q5fE6wg7LIfHGngUTnV,0.843,0.806,4,-5.946,0,0.269,0,0.0771,0.613,94.948,270507,4,81.0,2013-06-30T11:28:55Z
Macklemore & Ryan Lewis,dance pop/pop/pop rap/seattle hip hop,The Heist,Ten Thousand Hours,0dlxqODS4xOn7pwjKXZZuc,0.357,0.748,3,-7.491,0,0.223,0,0.0686,0.544,82.57,249882,4,38.0,2013-06-30T15:54:58Z
J. Cole,conscious hip hop/hip hop/north carolina hip hop/rap,Crooked Smile (feat. TLC),Crooked Smile (feat. TLC) - Single Version,6knMRkrveokIBJLvno6WVe,0.414,0.78,7,-5.741,1,0.362,0,0.869,0.509,80.972,276480,4,0.0,2013-07-06T16:55:31Z
A$AP Rocky,east coast hip hop/hip hop/rap,LONG.LIVE.A$AP (Deluxe Version),Goldie,4go2hxLM6ijk0K76ZY0Nhd,0.68,0.843,1,-4.919,1,0.241,3.02e-05,0.378,0.743,81.958,192067,4,0.0,2013-07-06T17:04:41Z
Chiddy Bang,indie pop rap/philly rap/pop rap,Opposite of Adults EP,Opposite of Adults,0yp6ui2sosUjCUro1rRk2Q,0.676,0.889,9,-5.483,1,0.148,0,0.329,0.617,95.987,195453,4,42.0,2013-07-06T23:08:53Z
Chiddy Bang,indie pop rap/philly rap/pop rap,Breakfast,Mind Your Manners (feat. Icona Pop),0O986IRZ2rL3qGH5QiD4ZO,0.696,0.853,2,-4.122,1,0.237,0,0.0843,0.685,92.976,196653,4,47.0,2013-07-06T23:09:02Z
Chiddy Bang,indie pop rap/philly rap/pop rap,Ray Charles,Ray Charles,3oIGAhEKVF2Cs1yzQvBNb2,0.711,0.884,1,-4.111,1,0.144,0,0.0473,0.855,94.99,223452,4,21.0,2013-07-06T23:09:15Z
Chiddy Bang,indie pop rap/philly rap/pop rap,The Preview,Bad Day,464TUmDMOV0e1kax8Bph40,0.828,0.651,10,-6.96,0,0.154,0,0.0771,0.738,105.969,203160,4,31.0,2013-07-06T23:09:25Z
JAY-Z,east coast hip hop/hip hop/rap,Magna Carta... Holy Grail,Tom Ford,1PNGJBI1Lx0h8QCpkHKZLU,0.863,0.705,8,-6.202,1,0.31,2.21e-05,0.524,0.599,145.099,189013,4,51.0,2013-07-18T19:44:44Z
Grits,christian hip hop,The Art of Translation,Ooh Ahh (My Life Be Like) (feat. Toby Mac),1iUoWD9qE93GyoT80O5IKt,0.756,0.855,2,-3.529,1,0.0669,0.00028,0.302,0.811,99.02,233173,4,0.0,2013-07-19T16:02:22Z
Chris Webby,hip hop/indie pop rap/pop rap/rap,There Goes The Neighborhood EP,Skyline,73Vv9jD957akGtO7vO7PHY,0.75,0.817,11,-6.898,1,0.189,0,0.0858,0.377,98.992,229098,4,0.0,2013-07-19T16:10:32Z
JAY-Z,east coast hip hop/hip hop/rap,Magna Carta... Holy Grail,Holy Grail,37jTPJgwCCmIGMPB45jrPV,0.676,0.534,2,-6.901,0,0.0831,8.59e-06,0.256,0.156,145.082,338413,4,63.0,2013-07-21T19:39:04Z
JAY-Z,east coast hip hop/hip hop/rap,Magna Carta... Holy Grail,F*ckwithmeyouknowigotit,3PBC860LAeS4utDAqlqIe2,0.611,0.464,10,-8.068,0,0.294,0.214,0.0794,0.274,127.766,243413,4,55.0,2013-07-21T19:39:20Z
JAY-Z,east coast hip hop/hip hop/rap,Magna Carta... Holy Grail,Picasso Baby,6DlJZmRXDfHzGzAVo1yjfP,0.525,0.74,1,-5.383,1,0.295,6.52e-05,0.249,0.662,85.8,245787,4,38.0,2013-07-21T19:39:32Z
JAY-Z,east coast hip hop/hip hop/rap,Magna Carta... Holy Grail,Oceans,3VeW0pO2pae144rAX2oXPP,0.365,0.943,11,-5.274,0,0.474,0,0.39,0.456,177.919,237920,4,47.0,2013-07-21T19:45:18Z
JAY-Z,east coast hip hop/hip hop/rap,Magna Carta... Holy Grail,Somewhereinamerica,35NjCsajdnNuD3EA2HYplH,0.737,0.705,2,-6.284,1,0.2,0,0.437,0.35,85.993,148040,4,41.0,2013-07-21T19:45:25Z
JAY-Z,east coast hip hop/hip hop/rap,Magna Carta... Holy Grail,Part II (On The Run),2gSh6B45bWv4gDOhawR8C2,0.6,0.636,8,-5.732,1,0.0939,0,0.451,0.351,86.997,333747,4,51.0,2013-07-21T19:45:49Z
Macklemore,pop rap/seattle hip hop,The Unplanned Mixtape,The Town,78wkOLqITJnDlAhvAclsb1,0.523,0.692,0,-5.309,1,0.377,0.00237,0.164,0.526,84.802,336400,4,42.0,2013-07-29T19:23:03Z
Blackstreet,boy band/contemporary r&b/dance pop/hip hop/hip pop/neo soul/new jack swing/pop rap/quiet storm/r&b/urban contemporary,No Diggity: The Very Best Of Blackstreet,No Diggity,4l2ecMeHvDg2Y9OOkqfucN,0.865,0.65,1,-4.617,0,0.207,0,0.133,0.715,88.663,305707,4,0.0,2013-07-30T19:26:49Z
The Prodigy,big beat/breakbeat/dance rock/hardcore techno/rave,The Fat of the Land,Smack My Bitch Up,2lBpN5CZ3zLyVIPejUhN6Y,0.603,0.993,10,-4.516,0,0.142,0.629,0.11,0.247,136.223,342733,4,0.0,2013-08-04T21:11:40Z
The Prodigy,big beat/breakbeat/dance rock/hardcore techno/rave,The Fat of the Land,Breathe,5FCyoZGaN6nRod1oNDJIWZ,0.682,0.819,9,-6.116,1,0.0501,0.881,0.0389,0.312,130.032,334800,4,0.0,2013-08-04T21:11:50Z
Rizzle Kicks,dance pop/uk hip hop,Stereo Typical,Mama Do The Hump,1Buen1HzrkOrgW69mYnFqg,0.726,0.89,7,-4.123,1,0.136,0,0.0762,0.548,98.006,216013,4,0.0,2013-08-04T21:19:53Z
Rizzle Kicks,dance pop/uk hip hop,Down With The Trumpets,Down With The Trumpets,1oMesUID2788elbHOFFs4y,0.767,0.885,9,-4.125,1,0.081,0,0.212,0.774,115.081,186659,4,0.0,2013-08-04T21:19:55Z
Rizzle Kicks,dance pop/uk hip hop,When I Was A Youngster,When I Was A Youngster,4r6FvxcqxkWnj7jzozAMZz,0.565,0.963,11,-3.081,1,0.0847,1.94e-05,0.297,0.961,159.014,175157,4,0.0,2013-08-04T21:20:03Z
Dizzee Rascal,bassline/grime/house/instrumental grime/pop rap,Goin' Crazy,Goin' Crazy,13sql8GECIkiDJ2zQp4qlW,0.722,0.859,10,-5.004,0,0.0646,0,0.278,0.646,119.995,203141,4,0.0,2013-08-04T21:24:25Z
B.o.B,atl hip hop/dance pop/hip hop/pop/pop rap/rap/southern hip hop,HeadBand (feat. 2 Chainz),HeadBand (feat. 2 Chainz),6gf1xlPETW9CwjsdnUzW3g,0.92,0.472,1,-7.941,1,0.333,0,0.068,0.308,97.463,219833,4,50.0,2013-08-01T13:40:01Z
Macklemore & Ryan Lewis,dance pop/pop/pop rap/seattle hip hop,The Heist,Make The Money,7g3bGUwZaMp0Wve2wSp50F,0.455,0.925,2,-5.424,0,0.27,1.64e-05,0.165,0.427,87.818,223820,4,34.0,2013-08-08T21:20:03Z
Sage The Gemini,dance pop/hyphy/pop rap/rap/southern hip hop/viral rap,Gas Pedal (feat. IamSu) - Single,Gas Pedal (feat. IamSu),1AWtWuezUIr59T2rXpCP0U,0.854,0.46,10,-9.71,0,0.14,0,0.128,0.483,97.512,207264,4,0.0,2013-08-09T09:15:44Z
JAY-Z,east coast hip hop/hip hop/rap,Collision Course (Deluxe Version),Points of Authority / 99 Problems / One Step Closer,65eohvrL4ttjA7EfFkQOhX,0.547,0.951,1,-4.079,0,0.151,1.14e-05,0.0862,0.51,95.031,295827,4,62.0,2013-08-09T10:26:46Z
Sage The Gemini,dance pop/hyphy/pop rap/rap/southern hip hop/viral rap,Gas Pedal - The EP,Red Nose,1ygo8VAx32lrSfHJyLj6Mm,0.862,0.364,11,-9.727,0,0.137,0,0.0688,0.751,97.51,198531,4,0.0,2013-08-23T16:37:40Z
B.o.B,atl hip hop/dance pop/hip hop/pop/pop rap/rap/southern hip hop,Strange Clouds (feat. Lil Wayne),Strange Clouds - feat. Lil Wayne,4cgZ2dCVqZyMWo0zubW6Vb,0.68,0.716,10,-4.744,0,0.2,0,0.122,0.833,147.978,226897,4,0.0,2013-08-24T21:08:37Z
Outkast,atl hip hop/dirty south rap/hip hop/old school atlanta hip hop/pop rap/rap/southern hip hop,The Way You Move / Hey Ya!,Hey Ya!,3AszgPDZd9q0DpDFt4HFBy,0.715,0.97,0,-2.206,1,0.0648,0.000156,0.205,0.963,79.504,239240,4,61.0,2013-08-25T11:34:48Z
Busta Rhymes,east coast hip hop/hardcore hip hop/hip hop/hip pop/pop rap/rap,Genesis,Break Ya Neck,0svl7cK07gK1ia5ainczU5,0.82,0.809,4,-6.759,0,0.251,0.00175,0.0613,0.737,83.011,231240,4,0.0,2013-08-30T19:52:24Z
Busta Rhymes,east coast hip hop/hardcore hip hop/hip hop/hip pop/pop rap/rap,It Ain't Safe No More. . .,I Know What You Want (feat. Flipmode Squad),440JHgcmlgu65MbKBg20ba,0.563,0.751,6,-4.325,1,0.317,0,0.636,0.487,85.789,324307,4,54.0,2013-09-01T20:07:00Z
Eminem,detroit hip hop/hip hop/rap,Berzerk,Berzerk,3dkKXwgAmYTf2TwYds2E12,0.727,0.873,2,-4.071,1,0.338,0,0.246,0.674,95.122,238653,4,0.0,2013-09-03T14:48:30Z
Eminem,detroit hip hop/hip hop/rap,Recovery,Talkin’ 2 Myself,6q4XYddaLXrw1v23n4Ai4B,0.398,0.962,4,-2.177,0,0.415,0,0.561,0.5,180.271,300427,4,0.0,2013-09-05T14:58:56Z
Eminem,detroit hip hop/hip hop/rap,Not Afraid,Not Afraid,1UHBcngfWo8hi3m003wZtX,0.855,0.951,8,-1.227,1,0.245,0,0.166,0.715,114.629,250653,5,0.0,2013-09-08T12:29:36Z
Eminem,detroit hip hop/hip hop/rap,Curtain Call (Deluxe),Like Toy Soldiers,6AnfqcIa7IyrCMtgh5P6Wc,0.655,0.762,8,-3.427,0,0.312,0.000446,0.093,0.368,82.656,295667,4,0.0,2013-09-08T12:30:22Z
Eminem,detroit hip hop/hip hop/rap,The Eminem Show,When The Music Stops,1m9OHohGwd3lWOMTZGZSJM,0.742,0.549,8,-3.614,0,0.103,0,0.081,0.093,93.082,268933,3,0.0,2013-09-08T12:31:01Z
Eminem,detroit hip hop/hip hop/rap,The Eminem Show,Superman,5voKHxbIqgBU7fZMX8Lu0T,0.803,0.757,4,-3.212,0,0.0597,0,0.195,0.623,130.019,350227,4,0.0,2013-09-08T12:31:31Z
